location,Basel,Basel,Basel,Basel,Basel,Basel
lat,47.75000,47.75000,47.75000,47.75000,47.75000,47.75000
lon,7.50000,7.50000,7.50000,7.50000,7.50000,7.50000
asl,363.653,363.653,363.653,363.653,363.653,363.653
variable,Temperature,Precipitation Total,Relative Humidity,Wind Gust,Cloud Cover Total,Mean Sea Level Pressure
unit,°C,mm,%,km/h,%,hPa
level,2 m elevation corrected,sfc,2 m,sfc,sfc,MSL
resolution,hourly,hourly,hourly,hourly,hourly,hourly
aggregation,None,None,None,None,None,None
timestamp,Basel Temperature [2 m elevation corrected],Basel Precipitation Total,Basel Relative Humidity [2 m],Basel Wind Gust,Basel Cloud Cover Total,Basel Mean Sea Level Pressure [MSL]
20241009T1500,17.760244,0.0,72.852585,27.359999,24.900002,991.8
20241009T1600,17.240246,0.0,76.7441,23.039999,45.0,990.3
20241009T1700,15.600245,0.0,85.904945,20.519999,100.0,989.3
20241009T1800,15.470245,0.0,87.0826,19.8,65.0,988.9
20241009T1900,15.630245,0.0,86.64292,19.44,93.0,988.9
20241009T2000,16.300245,0.2,82.99601,23.759998,100.0,989.3
20241009T2100,17.110245,1.0,75.07563,31.319998,100.0,989.4
20241009T2200,17.450245,0.6,80.475586,40.32,93.0,989.2
20241009T2300,18.170246,0.1,77.74708,41.039997,93.0,989.7
20241010T0000,18.660246,0.1,75.925415,38.88,98.0,990.4
20241010T0100,18.180244,0.4,78.66372,55.8,99.0,991.7
20241010T0200,16.240246,0.8,84.523445,65.159996,97.0,993.9
20241010T0300,14.390245,0.3,86.11932,63.36,96.0,997.4
20241010T0400,13.900246,0.1,83.41712,53.28,92.0,999.5
20241010T0500,13.520246,0.0,82.20627,44.28,81.0,1000.4
20241010T0600,13.180245,0.0,82.659676,41.760002,69.0,1001.3
20241010T0700,13.570246,0.0,80.41311,35.28,78.0,1002.2
20241010T0800,14.150246,0.0,77.06395,38.88,64.0,1003.0
20241010T0900,14.750245,0.0,74.218605,34.2,48.0,1003.7
20241010T1000,15.110246,0.0,69.73215,39.96,37.0,1004.5
20241010T1100,15.230246,0.0,69.615364,40.32,34.0,1004.9
20241010T1200,15.730246,0.0,68.69247,41.399998,37.0,1005.1
20241010T1300,15.600245,0.1,68.66561,43.199997,42.0,1005.0
20241010T1400,15.770246,0.1,67.09957,44.28,67.0,1006.0
20241010T1500,15.260245,0.3,71.42589,43.199997,54.0,1006.0
20241010T1600,14.510245,0.0,78.005165,38.16,73.0,1007.0
20241010T1700,13.780245,0.0,81.03826,32.399998,68.0,1007.7
20241010T1800,13.390245,0.0,84.59019,27.359999,60.0,1008.4
20241010T1900,13.000245,0.0,85.5135,25.199999,60.0,1009.2
20241010T2000,12.720245,0.0,86.00033,27.0,53.0,1010.1
20241010T2100,12.380245,0.0,87.1854,27.0,46.0,1010.6
20241010T2200,11.800245,0.0,91.26662,25.199999,45.0,1011.1
20241010T2300,11.720245,0.0,91.13846,25.199999,74.0,1011.4
20241011T0000,11.640245,0.0,91.50065,26.64,84.0,1011.9
20241011T0100,11.580245,0.0,91.31222,27.72,81.0,1012.5
20241011T0200,11.460245,0.0,91.61115,27.72,72.0,1012.7
20241011T0300,11.160245,0.0,92.02327,26.28,74.0,1013.5
20241011T0400,11.010245,0.0,92.82306,23.4,68.0,1014.1
20241011T0500,10.850245,0.0,91.38305,21.96,65.0,1014.5
20241011T0600,10.680245,0.0,89.95826,20.16,67.0,1015.4
20241011T0700,11.130245,0.3,88.666374,22.319998,81.0,1016.1
20241011T0800,11.990245,0.0,82.728584,21.96,66.0,1016.7
20241011T0900,12.870245,0.0,73.879074,21.599998,93.0,1017.1
20241011T1000,13.550245,0.1,75.06399,20.519999,34.0,1017.5
20241011T1100,13.890245,0.1,70.96598,18.359999,47.0,1017.5
20241011T1200,14.400246,0.2,67.58227,18.0,28.0,1017.5
20241011T1300,14.540245,0.4,62.88671,15.84,21.0,1017.1
20241011T1400,14.540245,0.3,62.456303,16.56,20.0,1017.5
20241011T1500,14.050245,0.2,66.13574,17.28,40.0,1017.7
20241011T1600,13.010245,0.0,75.378,15.119999,30.0,1018.0
20241011T1700,10.940246,0.0,87.69219,10.08,22.0,1018.2
20241011T1800,9.870245,0.0,91.74798,11.5199995,13.0,1018.3
20241011T1900,8.840245,0.0,95.25924,13.679999,16.0,1018.5
20241011T2000,7.8302455,0.0,96.86502,11.5199995,16.0,1018.3
20241011T2100,7.0702453,0.0,97.57779,11.879999,9.0,1018.3
20241011T2200,6.5102453,0.0,97.08726,12.599999,27.0,1018.1
20241011T2300,5.9502454,0.0,96.8643,12.599999,26.0,1018.0
20241012T0000,5.5702453,0.0,97.66719,12.24,28.0,1017.8
20241012T0100,5.3702455,0.0,97.182594,12.24,40.0,1017.3
20241012T0200,5.190245,0.0,96.90339,12.24,56.0,1016.8
20241012T0300,4.920245,0.0,96.756584,11.159999,100.0,1016.7
20241012T0400,5.400245,0.0,96.77551,11.879999,100.0,1016.9
20241012T0500,5.650245,0.0,96.37936,12.24,100.0,1016.6
20241012T0600,5.8202453,0.0,96.31901,11.879999,100.0,1016.3
20241012T0700,6.630245,0.0,95.35259,16.919998,100.0,1016.2
20241012T0800,8.230246,0.0,92.64596,18.0,43.0,1016.1
20241012T0900,9.480246,0.0,89.67332,19.08,30.000002,1015.6
20241012T1000,11.120245,0.0,86.0009,20.16,68.0,1015.8
20241012T1100,12.610246,0.0,81.6435,22.319998,93.0,1015.6
20241012T1200,13.640245,0.0,79.13665,29.16,99.0,1015.1
20241012T1300,14.640245,0.0,75.96362,27.359999,81.0,1014.2
20241012T1400,14.340245,0.5,81.60353,31.319998,94.0,1013.9
20241012T1500,13.640245,0.0,87.01946,23.759998,98.0,1013.8
20241012T1600,13.360246,0.0,88.15789,25.56,100.0,1014.0
20241012T1700,12.820246,0.7,91.886734,25.56,100.0,1014.0
20241012T1800,12.400246,2.2,94.21377,25.919998,84.0,1014.1
20241012T1900,12.620245,0.7,94.22442,45.36,72.0,1014.1
20241012T2000,12.870245,0.4,93.42784,47.88,73.0,1013.9
20241012T2100,13.160245,0.7,92.39748,30.239998,85.0,1013.8
20241012T2200,13.250245,0.5,91.671364,30.960001,87.0,1014.3
20241012T2300,13.690246,1.5,91.15674,33.839996,68.0,1014.1
20241013T0000,14.260245,0.2,90.83667,42.839996,84.0,1013.9
20241013T0100,14.840245,0.1,90.520905,40.32,98.0,1014.4
20241013T0200,15.010245,0.2,90.473915,39.239998,85.0,1013.9
20241013T0300,15.140245,0.5,90.36507,40.32,69.0,1014.3
20241013T0400,15.320246,0.0,91.20786,39.96,74.0,1014.8
20241013T0500,15.240245,0.0,90.72733,38.16,72.0,1014.8
20241013T0600,15.040245,0.0,90.121445,38.16,56.0,1015.4
20241013T0700,14.990245,0.0,90.591,34.92,76.0,1016.7
20241013T0800,15.280245,0.1,88.27159,37.44,98.0,1017.8
20241013T0900,15.610246,0.1,83.84405,39.96,79.0,1018.5
20241013T1000,15.090245,0.5,86.36187,37.079998,47.0,1019.2
20241013T1100,15.390245,0.0,83.818146,27.72,85.0,1019.7
20241013T1200,15.590245,0.0,80.589874,23.759998,89.0,1019.6
20241013T1300,15.940246,0.0,76.38254,23.4,100.0,1019.6
20241013T1400,16.170246,0.2,72.70673,26.28,100.0,1019.9
20241013T1500,15.890245,0.0,73.58188,24.119999,100.0,1020.1
20241013T1600,15.160245,0.0,79.046906,16.919998,89.0,1020.5
20241013T1700,13.820246,0.0,83.51867,8.64,67.0,1020.5
20241013T1800,11.770246,0.0,92.12533,8.28,56.0,1020.8
20241013T1900,10.870245,0.0,94.773026,9.0,44.0,1020.7
20241013T2000,10.290245,0.0,94.489876,9.0,34.0,1020.6
20241013T2100,9.480246,0.0,96.39516,9.36,28.500002,1020.7
20241013T2200,9.290245,0.0,97.77342,9.72,71.0,1020.9
20241013T2300,9.680245,0.0,98.31388,11.5199995,69.0,1020.5
20241014T0000,9.840245,0.0,98.250786,11.879999,92.0,1020.6
20241014T0100,9.740245,0.0,97.71863,11.159999,95.0,1020.3
20241014T0200,9.620245,0.0,98.64573,11.159999,100.0,1019.5
20241014T0300,9.900246,0.0,98.318405,11.879999,99.0,1019.1
20241014T0400,10.100245,0.0,97.92555,12.24,86.0,1019.0
20241014T0500,10.140245,0.0,98.522156,13.679999,98.0,1018.6
20241014T0600,10.540245,0.0,98.46327,14.04,95.0,1018.2
20241014T0700,10.850245,0.2,96.44293,19.44,99.0,1018.4
20241014T0800,11.750245,0.2,94.055954,21.599998,99.0,1018.7
20241014T0900,13.410245,0.4,89.99658,23.4,99.0,1018.5
20241014T1000,15.630245,0.2,85.514626,24.84,32.0,1018.2
20241014T1100,17.750246,0.1,77.480415,27.359999,31.0,1018.0
20241014T1200,19.250246,0.2,71.518814,32.039997,41.0,1017.6
20241014T1300,19.870245,0.0,69.70527,28.44,20.0,1016.8
20241014T1400,20.410246,0.0,68.82089,28.44,42.0,1016.8
20241014T1500,20.450245,0.0,69.90814,27.0,39.0,1016.5
20241014T1600,19.620245,0.0,74.57178,26.28,46.0,1016.6
20241014T1700,16.910246,0.0,85.37117,21.24,44.0,1017.0
20241014T1800,16.190247,0.0,87.834724,17.64,49.0,1017.7
20241014T1900,15.870245,0.1,89.07453,20.16,48.0,1018.2
20241014T2000,15.550245,0.0,90.68994,18.72,42.0,1018.6
20241014T2100,14.930245,0.0,91.7801,16.56,50.0,1019.2
20241014T2200,14.490245,0.1,93.14608,14.759999,77.0,1019.5
20241014T2300,13.920245,0.0,94.59582,11.159999,99.0,1019.7
20241015T0000,13.510245,0.0,95.20272,9.36,100.0,1019.7
20241015T0100,13.120245,0.0,96.00743,9.0,100.0,1019.7
20241015T0200,13.070246,0.0,96.38656,8.28,96.0,1019.3
20241015T0300,13.070246,0.0,96.89639,8.64,90.0,1019.1
20241015T0400,12.940246,0.0,97.21303,9.36,86.0,1018.8
20241015T0500,12.870245,0.0,97.14714,9.36,70.0,1018.5
20241015T0600,12.720245,0.0,97.85175,10.08,56.0,1018.8
20241015T0700,13.240245,0.0,96.58251,13.32,64.0,1018.9
20241015T0800,14.040245,0.0,95.22347,14.04,37.0,1019.2
20241015T0900,14.950245,0.0,92.2625,14.04,83.0,1019.2
20241015T1000,15.210245,0.1,94.037254,14.4,95.0,1019.7
20241015T1100,15.780245,0.2,91.53533,15.84,100.0,1019.8
20241015T1200,15.710245,0.0,90.93753,16.199999,70.0,1019.3
20241015T1300,15.390245,0.0,94.10662,15.4800005,92.0,1018.9
20241015T1400,15.370245,0.0,94.35055,14.4,98.0,1018.4
20241015T1500,15.420245,0.0,94.16911,14.759999,91.0,1017.7
20241015T1600,15.420245,0.0,93.13468,12.959999,38.0,1017.2
20241015T1700,14.880245,0.2,94.329,12.959999,29.1,1016.7
20241015T1800,14.480246,0.0,95.364845,13.32,44.0,1016.4
20241015T1900,14.080245,0.0,95.662735,15.84,27.6,1016.3
20241015T2000,13.660245,0.0,96.27815,14.759999,28.500002,1015.9
20241015T2100,13.240245,0.0,96.51892,15.119999,27.6,1015.5
20241015T2200,12.830245,0.0,96.88984,15.119999,89.0,1016.2
20241015T2300,12.490245,0.0,97.394905,15.4800005,60.0,1015.2
20241016T0000,12.170245,0.0,98.230415,15.119999,46.0,1014.8
20241016T0100,12.090245,0.0,97.64409,14.4,54.0,1015.2
20241016T0200,11.850245,0.0,97.6386,12.599999,37.0,1014.8
20241016T0300,11.660245,0.0,97.24466,10.08,28.500002,1014.7
20241016T0400,11.690246,0.0,94.87397,9.36,31.0,1014.6
20241016T0500,11.8102455,0.0,94.184784,10.440001,31.0,1014.4
20241016T0600,11.710245,0.0,95.766,10.440001,36.0,1014.5
20241016T0700,12.360246,0.0,94.58853,11.5199995,72.0,1014.6
20241016T0800,12.850245,0.0,94.61079,13.32,94.0,1014.9
20241016T0900,13.490245,0.0,93.89351,13.32,100.0,1014.8
20241016T1000,14.030245,0.0,93.18242,12.959999,60.0,1015.6
20241016T1100,15.220245,0.0,89.72321,14.759999,71.0,1015.3
20241016T1200,16.460245,0.0,87.00648,16.199999,28.500002,1014.2
20241016T1300,17.130245,0.0,84.67717,15.4800005,29.400002,1013.2
20241016T1400,17.720245,0.0,83.005516,13.679999,29.400002,1013.0
20241016T1500,17.390245,0.0,83.995,13.679999,38.0,1012.3
20241016T1600,16.240246,0.0,88.87323,10.440001,13.200001,1012.2
20241016T1700,14.860246,0.0,92.07631,11.159999,24.0,1012.2
20241016T1800,14.300245,0.0,94.05622,12.599999,29.0,1012.2
20241016T1900,14.010245,0.0,95.0975,12.599999,45.0,1012.4
20241016T2000,14.110246,0.0,94.29434,12.599999,66.0,1012.7
20241016T2100,13.940246,0.0,94.907684,14.4,91.0,1013.0
20241016T2200,13.8102455,0.2,95.52766,14.759999,99.0,1014.2
20241016T2300,13.880245,0.4,96.095795,23.039999,100.0,1013.6
20241017T0000,14.140245,0.2,96.22996,18.0,90.0,1013.8
20241017T0100,14.000245,0.0,97.2386,18.359999,74.0,1014.5
20241017T0200,13.850245,0.0,97.937744,18.359999,70.0,1014.3
20241017T0300,13.8102455,0.0,98.57987,18.0,58.0,1014.3
20241017T0400,13.730246,0.0,98.96654,17.28,73.0,1014.1
20241017T0500,13.600245,0.0,98.9652,16.199999,71.0,1014.1
20241017T0600,13.500245,0.0,99.02902,14.4,83.0,1014.4
20241017T0700,13.780245,0.2,99.09653,19.8,70.0,1014.7
20241017T0800,14.690246,0.1,97.82518,17.64,67.0,1015.1
20241017T0900,15.930245,0.0,95.84902,16.56,60.0,1015.0
20241017T1000,18.540245,0.3,83.85455,18.0,27.6,1014.9
20241017T1100,20.060246,0.2,78.582016,19.8,36.0,1014.3
20241017T1200,20.770245,0.2,76.50613,17.28,82.0,1014.4
20241017T1300,20.920246,0.1,76.18817,14.04,91.0,1013.8
20241017T1400,20.730246,0.2,76.25574,8.64,69.0,1013.5
20241017T1500,20.480246,0.0,79.09524,9.0,52.0,1013.1
20241017T1600,19.170246,0.0,85.603775,7.5599995,19.0,1012.7
20241017T1700,17.510244,0.0,90.12705,9.0,24.6,1012.9
20241017T1800,16.800245,0.0,92.072754,9.36,22.5,1012.7
20241017T1900,15.0602455,0.0,95.572296,13.32,23.400002,1012.5
20241017T2000,14.100245,0.0,97.24092,12.24,27.000002,1012.4
20241017T2100,13.600245,0.0,97.22915,12.599999,28.500002,1012.3
20241017T2200,13.340245,0.0,96.07813,12.24,23.1,1012.8
20241017T2300,13.140245,0.0,96.19826,10.799999,25.2,1012.4
20241018T0000,12.860246,0.0,98.11303,11.5199995,28.800001,1012.2
20241018T0100,12.790245,0.0,98.5008,12.24,29.7,1012.2
20241018T0200,13.130245,0.0,97.9888,11.5199995,28.500002,1012.2
20241018T0300,13.650246,0.0,98.90096,10.799999,27.0,1012.5
20241018T0400,14.140245,0.0,98.51983,11.5199995,36.0,1012.7
20241018T0500,14.460245,0.0,96.55423,11.159999,55.0,1013.0
20241018T0600,14.490245,0.0,96.36634,9.36,64.0,1013.7
20241018T0700,14.730246,0.2,95.560745,16.919998,62.0,1014.2
20241018T0800,15.160245,0.2,92.93911,15.119999,74.0,1014.5
20241018T0900,15.660245,0.3,91.94517,14.759999,86.0,1014.7
20241018T1000,16.900246,0.4,84.322205,16.56,68.0,1014.4
20241018T1100,17.660246,0.4,80.45182,20.519999,83.0,1014.7
20241018T1200,17.410246,0.4,79.84299,21.599998,87.0,1014.6
20241018T1300,17.420246,0.3,79.169876,21.24,79.0,1014.4
20241018T1400,17.310246,0.2,77.71717,19.8,81.0,1014.5
20241018T1500,16.790245,0.3,79.860115,18.359999,86.0,1014.2
20241018T1600,16.090246,0.2,82.481804,15.84,95.0,1014.4
20241018T1700,15.0602455,0.2,87.61707,11.5199995,92.0,1014.9
20241018T1800,14.470245,0.1,89.48759,11.159999,87.0,1015.3
20241018T1900,13.870245,0.4,91.169205,12.599999,76.0,1015.7
20241018T2000,13.420245,0.0,91.44017,11.159999,60.0,1016.0
20241018T2100,13.170245,0.0,91.42317,11.159999,45.0,1016.3
20241018T2200,12.300245,0.0,93.02414,11.879999,20.0,1016.6
20241018T2300,12.050245,0.0,94.00836,11.5199995,41.0,1016.8
20241019T0000,11.820246,0.0,94.62669,11.879999,76.0,1016.7
20241019T0100,11.670245,0.0,94.74633,12.599999,92.0,1017.3
20241019T0200,11.350245,0.0,94.985916,12.959999,99.0,1016.9
20241019T0300,11.0602455,0.0,95.22843,11.879999,93.0,1017.3
20241019T0400,10.750245,0.0,96.310005,11.159999,93.0,1017.3
20241019T0500,10.760245,0.0,96.6994,11.5199995,98.0,1017.4
20241019T0600,11.320246,0.0,95.55898,10.799999,98.0,1018.0
20241019T0700,11.920245,0.0,94.442055,14.759999,97.0,1018.8
20241019T0800,12.880245,0.0,92.25766,14.759999,83.0,1019.1
20241019T0900,14.050245,0.0,91.061516,13.32,75.0,1019.0
20241019T1000,14.950245,0.0,88.30048,14.759999,91.0,1019.4
20241019T1100,16.000246,0.0,84.2754,15.119999,98.0,1019.4
20241019T1200,16.490246,0.0,81.24464,15.119999,100.0,1019.4
20241019T1300,16.840246,0.0,79.971886,13.679999,99.0,1019.3
20241019T1400,17.430244,0.0,77.99027,11.879999,95.0,1019.5
20241019T1500,17.270245,0.0,81.61303,9.0,95.0,1019.6
20241019T1600,16.500246,0.0,84.22211,7.2,76.0,1019.8
20241019T1700,14.5602455,0.0,87.80179,9.0,76.0,1020.0
20241019T1800,13.270246,0.0,91.73345,9.0,61.0,1020.2
20241019T1900,12.460245,0.0,93.46778,11.879999,53.0,1020.1
20241019T2000,11.830245,0.0,94.31171,9.0,68.0,1020.7
20241019T2100,10.930245,0.0,95.92911,7.2,73.0,1020.6
20241019T2200,11.270246,0.0,93.464836,7.92,30.0,1021.2
20241019T2300,10.400246,0.0,95.00722,7.92,19.0,1021.3
20241020T0000,10.0602455,0.0,94.606514,7.92,25.0,1021.7
20241020T0100,9.870245,0.0,93.7662,7.5599995,36.0,1021.9
20241020T0200,9.970245,0.0,94.73043,7.5599995,78.0,1021.8
20241020T0300,9.970245,0.0,96.02209,7.92,100.0,1022.1
20241020T0400,10.320246,0.0,97.73304,6.8399997,100.0,1022.4
20241020T0500,10.030245,0.0,97.990005,9.72,100.0,1022.7
20241020T0600,10.300245,0.0,97.53529,11.879999,100.0,1023.0
20241020T0700,10.860246,0.0,96.9625,12.24,100.0,1023.4
20241020T0800,11.650246,0.0,94.49234,13.679999,100.0,1023.8
20241020T0900,13.210245,0.0,90.10053,15.119999,82.0,1023.6
20241020T1000,14.120245,0.0,85.40841,15.119999,76.0,1024.1
20241020T1100,15.450245,0.0,79.82718,14.4,77.0,1024.1
20241020T1200,16.380245,0.0,77.266685,16.56,54.0,1023.9
20241020T1300,17.000246,0.0,75.35442,16.56,28.800001,1023.5
20241020T1400,17.860245,0.0,71.16404,15.84,28.800001,1023.5
20241020T1500,17.790245,0.0,71.29165,14.04,28.500002,1023.4
20241020T1600,16.420246,0.0,76.71378,10.799999,22.0,1023.6
20241020T1700,13.250245,0.0,91.24694,11.159999,16.2,1024.1
20241020T1800,12.190246,0.0,94.64371,12.599999,21.0,1024.6
20241020T1900,11.370245,0.0,97.107124,14.4,22.2,1025.0
20241020T2000,10.790245,0.0,98.59986,12.24,20.7,1025.3
20241020T2100,10.480246,0.0,98.13191,13.32,11.1,1025.7
20241020T2200,10.320246,0.0,96.88093,14.4,28.0,1026.3
20241020T2300,10.330245,0.0,96.94655,14.4,63.0,1026.8
20241021T0000,9.900246,0.0,98.18573,13.679999,51.0,1027.3
20241021T0100,9.900246,0.0,98.584206,14.04,46.0,1027.2
20241021T0200,9.870245,0.0,97.92017,14.4,34.0,1026.8
20241021T0300,9.770246,0.0,97.85162,14.04,33.0,1026.7
20241021T0400,9.680245,0.0,98.1146,12.959999,39.0,1026.8
20241021T0500,9.730246,0.0,97.916855,11.879999,31.0,1026.8
20241021T0600,9.710245,0.0,98.78077,12.24,55.0,1026.8
20241021T0700,10.790245,0.0,95.47337,15.4800005,77.0,1026.8
20241021T0800,12.930245,0.0,90.43919,16.199999,74.0,1026.8
20241021T0900,14.960245,0.0,84.48981,15.84,53.0,1026.5
20241021T1000,17.100245,0.0,78.4013,14.4,13.0,1026.9
20241021T1100,18.930244,0.0,73.15784,15.119999,8.0,1026.4
20241021T1200,20.200245,0.0,68.86872,14.759999,8.0,1025.7
20241021T1300,21.080246,0.0,65.89759,13.679999,3.0,1025.1
20241021T1400,21.740246,0.0,64.05841,11.5199995,4.0,1024.7
20241021T1500,21.250246,0.0,65.80537,9.36,4.0,1024.0
20241021T1600,19.230246,0.0,73.3062,6.8399997,1.0,1024.0
20241021T1700,15.930245,0.0,84.82142,8.64,2.0,1024.2
20241021T1800,13.420245,0.0,92.41329,11.5199995,2.1000001,1024.3
20241021T1900,12.850245,0.0,94.297935,15.4800005,8.400001,1024.5
20241021T2000,12.470245,0.0,96.1124,16.199999,7.2000003,1024.6
20241021T2100,12.480246,0.0,95.79459,17.64,13.0,1024.7
20241021T2200,12.480246,0.0,96.43182,19.08,19.2,1025.2
20241021T2300,12.950245,0.0,96.06507,20.16,21.0,1025.5
20241022T0000,13.940246,0.0,94.34851,20.880001,51.0,1025.7
20241022T0100,15.210245,0.0,90.01636,20.16,80.0,1026.0
20241022T0200,15.720245,0.0,88.30999,19.44,89.0,1026.1
20241022T0300,15.720245,0.0,87.67778,18.72,85.0,1026.4
20241022T0400,15.670245,0.0,87.845276,18.0,76.0,1026.6
20241022T0500,15.640245,0.0,88.649765,17.28,65.0,1026.7
20241022T0600,15.460245,0.0,89.976425,16.56,67.0,1027.2
20241022T0700,15.950245,0.2,89.08103,15.84,78.0,1027.7
20241022T0800,16.550245,0.2,88.381386,15.84,87.0,1028.3
20241022T0900,17.010244,0.0,87.96429,16.56,90.0,1028.6
20241022T1000,17.380245,0.2,86.75609,17.28,100.0,1028.8
20241022T1100,17.560246,0.1,87.672676,14.04,100.0,1029.0
20241022T1200,17.450245,0.2,87.4935,17.64,100.0,1029.0
20241022T1300,17.300245,0.1,85.799995,15.84,100.0,1028.9
20241022T1400,16.960245,0.0,85.988106,16.56,100.0,1029.2
20241022T1500,16.340246,0.0,87.22185,12.599999,100.0,1029.4
20241022T1600,15.860246,0.0,87.1767,10.440001,100.0,1029.8
20241022T1700,15.100245,0.0,91.0145,8.64,100.0,1030.4
20241022T1800,14.870245,0.0,91.836365,10.08,100.0,1030.8
20241022T1900,14.580245,0.0,92.11949,16.56,99.0,1031.3
20241022T2000,14.040245,0.0,93.30551,16.919998,99.0,1031.8
20241022T2100,13.770246,0.2,93.660385,16.919998,94.0,1032.1
20241022T2200,13.700245,0.2,93.28734,15.119999,95.0,1032.3
20241022T2300,13.370245,0.0,93.51631,11.879999,88.0,1032.5
20241023T0000,13.020246,0.0,93.4978,14.759999,91.0,1032.5
20241023T0100,12.740245,0.0,92.864075,17.64,92.0,1032.6
20241023T0200,12.200245,0.0,92.276306,17.64,100.0,1032.8
20241023T0300,11.760245,0.0,91.57042,16.919998,100.0,1032.7
20241023T0400,11.600245,0.0,90.58008,16.199999,100.0,1032.7
20241023T0500,11.240245,0.0,90.73573,15.4800005,100.0,1032.8
20241023T0600,11.040245,0.0,89.927025,16.56,100.0,1033.0
20241023T0700,10.970245,0.0,89.37524,17.64,100.0,1033.4
20241023T0800,11.380245,0.0,87.61663,17.28,99.0,1033.7
20241023T0900,12.040245,0.0,84.48882,16.919998,97.0,1033.8
20241023T1000,13.3102455,0.0,80.21378,21.96,64.0,1033.5
20241023T1100,14.490245,0.0,73.03137,24.84,62.0,1033.0
20241023T1200,15.070246,0.0,70.67134,24.48,47.0,1032.1
20241023T1300,15.720245,0.0,67.81688,24.119999,64.0,1031.4
20241023T1400,15.900246,0.0,68.22105,23.039999,70.0,1031.2
20241023T1500,15.640245,0.0,69.37079,21.24,70.0,1030.8
20241023T1600,14.490245,0.0,76.193695,17.28,56.0,1030.4
20241023T1700,13.280245,0.0,81.40545,12.599999,23.0,1030.4
20241023T1800,12.800245,0.0,83.89901,12.24,41.0,1030.4
20241023T1900,12.230246,0.0,85.543205,14.4,58.0,1030.3
20241023T2000,11.990245,0.0,86.853355,11.879999,65.0,1030.2
20241023T2100,11.420245,0.0,87.6798,11.159999,68.0,1029.9
20241023T2200,11.330245,0.0,88.1467,10.440001,51.0,1029.9
20241023T2300,11.020246,0.0,89.682434,10.440001,70.0,1029.6
20241024T0000,11.370245,0.0,89.65121,10.08,73.0,1029.3
20241024T0100,11.190246,0.0,90.36535,9.0,69.0,1029.2
20241024T0200,10.950245,0.0,91.699265,9.0,53.0,1028.4
20241024T0300,11.070246,0.0,91.76943,9.0,61.0,1027.9
20241024T0400,11.250245,0.0,91.71999,9.0,62.0,1027.6
20241024T0500,11.220245,0.0,91.34794,8.64,68.0,1027.3
20241024T0600,11.190246,0.0,91.22273,7.92,65.0,1027.2
20241024T0700,11.840245,0.0,89.99211,13.679999,67.0,1027.4
20241024T0800,12.610246,0.0,86.974754,15.119999,71.0,1027.5
20241024T0900,13.740245,0.0,83.73217,19.44,34.0,1027.1
20241024T1000,15.350245,0.0,77.10292,21.599998,58.0,1027.0
20241024T1100,16.370245,0.0,74.75111,21.599998,44.0,1026.3
20241024T1200,17.170246,0.0,72.60122,19.8,36.0,1025.7
20241024T1300,17.620245,0.0,72.15843,17.64,46.0,1025.0
20241024T1400,17.200245,0.0,74.30362,16.199999,62.0,1024.6
20241024T1500,16.300245,0.0,80.793686,14.759999,71.0,1024.0
20241024T1600,15.220245,0.0,87.001465,16.919998,60.0,1023.6
20241024T1700,14.230246,0.0,91.55463,12.959999,59.0,1023.6
20241024T1800,13.430245,0.0,93.952515,13.679999,43.0,1023.7
20241024T1900,13.300245,0.0,94.07028,16.199999,34.0,1023.3
20241024T2000,13.080245,0.0,94.121826,16.56,35.0,1023.3
20241024T2100,12.660245,0.0,95.801125,16.56,42.0,1022.8
20241024T2200,12.890245,0.0,95.872734,16.199999,53.0,1023.0
20241024T2300,12.760245,0.0,95.9951,15.84,67.0,1023.0
20241025T0000,12.700245,0.0,96.31121,15.84,75.0,1022.4
20241025T0100,12.370245,0.0,96.49233,14.759999,67.0,1022.3
20241025T0200,12.230246,0.0,96.423874,14.4,59.0,1022.1
20241025T0300,12.270246,0.0,95.08908,14.4,73.0,1021.8
20241025T0400,12.420245,0.0,93.71474,14.04,69.0,1021.6
20241025T0500,12.380245,0.0,93.09073,13.679999,73.0,1021.4
20241025T0600,12.0602455,0.0,93.01024,12.959999,71.0,1021.5
20241025T0700,12.040245,0.0,93.694725,18.359999,71.0,1021.7
20241025T0800,13.130245,0.0,93.44177,18.72,69.0,1021.7
20241025T0900,14.600245,0.0,87.92128,18.359999,35.0,1021.7
20241025T1000,16.030245,0.0,83.07197,17.64,46.0,1021.3
20241025T1100,17.360245,0.0,79.67982,18.359999,29.0,1021.0
20241025T1200,18.230246,0.0,76.55096,17.64,29.0,1020.4
20241025T1300,18.840246,0.0,73.66816,15.84,27.0,1019.9
20241025T1400,18.960245,0.0,71.8392,12.599999,25.0,1019.7
20241025T1500,18.490246,0.0,72.793274,10.08,40.0,1019.4
20241025T1600,17.380245,0.0,73.50717,6.12,25.0,1019.2
20241025T1700,16.180246,0.0,79.87867,6.4799995,24.0,1019.5
20241025T1800,13.290245,0.0,89.09479,7.5599995,27.000002,1019.7
20241025T1900,11.950245,0.0,92.69344,9.36,25.800001,1019.7
20241025T2000,11.450245,0.0,93.34952,8.64,19.2,1019.8
20241025T2100,11.100245,0.0,93.141464,9.72,10.5,1020.0
20241025T2200,11.210245,0.0,92.212654,10.799999,14.0,1020.6
20241025T2300,11.020246,0.0,92.262405,10.799999,26.0,1020.6
20241026T0000,10.730246,0.0,92.49304,10.08,48.0,1020.6
